date,home_team,away_team,home_goals,away_goals,winner,competition,season,source
2017-08-16,Toronto Blue Jays,Tampa Bay Rays,3,2,HOME_TEAM,MLB,2017,mlb
2017-08-16,Boston Red Sox,St. Louis Cardinals,5,4,HOME_TEAM,MLB,2017,mlb
2017-08-16,New York Mets,New York Yankees,3,5,AWAY_TEAM,MLB,2017,mlb
2017-08-16,Chicago Cubs,Cincinnati Reds,7,6,HOME_TEAM,MLB,2017,mlb
2017-08-16,Texas Rangers,Detroit Tigers,12,6,HOME_TEAM,MLB,2017,mlb
2017-08-16,Houston Astros,Arizona Diamondbacks,9,5,HOME_TEAM,MLB,2017,mlb
2017-08-16,Colorado Rockies,Atlanta Braves,17,2,HOME_TEAM,MLB,2017,mlb
2017-08-16,Los Angeles Dodgers,Chicago White Sox,5,4,HOME_TEAM,MLB,2017,mlb
2017-08-17,Minnesota Twins,Cleveland Indians,3,9,AWAY_TEAM,MLB,2017,mlb
2017-08-17,Minnesota Twins,Cleveland Indians,4,2,HOME_TEAM,MLB,2017,mlb
2017-08-17,Houston Astros,Arizona Diamondbacks,0,4,AWAY_TEAM,MLB,2017,mlb
2017-08-17,Chicago Cubs,Cincinnati Reds,10,13,AWAY_TEAM,MLB,2017,mlb
2017-08-17,Colorado Rockies,Atlanta Braves,4,10,AWAY_TEAM,MLB,2017,mlb
2017-08-17,Toronto Blue Jays,Tampa Bay Rays,5,3,HOME_TEAM,MLB,2017,mlb
2017-08-17,Pittsburgh Pirates,St. Louis Cardinals,7,11,AWAY_TEAM,MLB,2017,mlb
2017-08-17,New York Mets,New York Yankees,5,7,AWAY_TEAM,MLB,2017,mlb
2017-08-17,Texas Rangers,Chicago White Sox,9,8,HOME_TEAM,MLB,2017,mlb
2017-08-17,San Diego Padres,Washington Nationals,1,2,AWAY_TEAM,MLB,2017,mlb
2017-08-17,San Francisco Giants,Philadelphia Phillies,5,4,HOME_TEAM,MLB,2017,mlb
2017-08-18,Chicago Cubs,Toronto Blue Jays,7,4,HOME_TEAM,MLB,2017,mlb
2017-08-18,Baltimore Orioles,Los Angeles Angels,9,7,HOME_TEAM,MLB,2017,mlb
2017-08-18,Pittsburgh Pirates,St. Louis Cardinals,10,11,AWAY_TEAM,MLB,2017,mlb
2017-08-18,Detroit Tigers,Los Angeles Dodgers,5,8,AWAY_TEAM,MLB,2017,mlb
2017-08-18,Tampa Bay Rays,Seattle Mariners,1,7,AWAY_TEAM,MLB,2017,mlb
2017-08-18,New York Mets,Miami Marlins,1,3,AWAY_TEAM,MLB,2017,mlb
2017-08-18,Boston Red Sox,New York Yankees,9,6,HOME_TEAM,MLB,2017,mlb
2017-08-18,Atlanta Braves,Cincinnati Reds,3,5,AWAY_TEAM,MLB,2017,mlb
2017-08-18,Texas Rangers,Chicago White Sox,3,4,AWAY_TEAM,MLB,2017,mlb
2017-08-18,Houston Astros,Oakland Athletics,3,1,HOME_TEAM,MLB,2017,mlb
2017-08-18,Minnesota Twins,Arizona Diamondbacks,10,3,HOME_TEAM,MLB,2017,mlb
2017-08-18,Kansas City Royals,Cleveland Indians,1,10,AWAY_TEAM,MLB,2017,mlb
2017-08-18,Colorado Rockies,Milwaukee Brewers,8,4,HOME_TEAM,MLB,2017,mlb
2017-08-18,San Diego Padres,Washington Nationals,1,7,AWAY_TEAM,MLB,2017,mlb
2017-08-18,San Francisco Giants,Philadelphia Phillies,10,2,HOME_TEAM,MLB,2017,mlb
2017-08-19,Chicago Cubs,Toronto Blue Jays,4,3,HOME_TEAM,MLB,2017,mlb
2017-08-19,Detroit Tigers,Los Angeles Dodgers,0,3,AWAY_TEAM,MLB,2017,mlb
2017-08-19,Pittsburgh Pirates,St. Louis Cardinals,6,4,HOME_TEAM,MLB,2017,mlb
2017-08-19,Tampa Bay Rays,Seattle Mariners,6,7,AWAY_TEAM,MLB,2017,mlb
2017-08-19,Baltimore Orioles,Los Angeles Angels,1,5,AWAY_TEAM,MLB,2017,mlb
2017-08-19,Houston Astros,Oakland Athletics,3,0,HOME_TEAM,MLB,2017,mlb
2017-08-19,Minnesota Twins,Arizona Diamondbacks,5,0,HOME_TEAM,MLB,2017,mlb
2017-08-19,Atlanta Braves,Cincinnati Reds,8,11,AWAY_TEAM,MLB,2017,mlb
2017-08-19,New York Mets,Miami Marlins,8,1,HOME_TEAM,MLB,2017,mlb
2017-08-19,Boston Red Sox,New York Yankees,3,4,AWAY_TEAM,MLB,2017,mlb
2017-08-19,Kansas City Royals,Cleveland Indians,0,5,AWAY_TEAM,MLB,2017,mlb
2017-08-19,Texas Rangers,Chicago White Sox,17,7,HOME_TEAM,MLB,2017,mlb
2017-08-19,Colorado Rockies,Milwaukee Brewers,3,6,AWAY_TEAM,MLB,2017,mlb
2017-08-19,San Diego Padres,Washington Nationals,3,1,HOME_TEAM,MLB,2017,mlb
2017-08-19,San Francisco Giants,Philadelphia Phillies,9,12,AWAY_TEAM,MLB,2017,mlb
2017-08-20,Detroit Tigers,Los Angeles Dodgers,6,1,HOME_TEAM,MLB,2017,mlb
2017-08-20,Tampa Bay Rays,Seattle Mariners,3,0,HOME_TEAM,MLB,2017,mlb
2017-08-20,New York Mets,Miami Marlins,4,6,AWAY_TEAM,MLB,2017,mlb
2017-08-20,Boston Red Sox,New York Yankees,5,1,HOME_TEAM,MLB,2017,mlb
2017-08-20,Baltimore Orioles,Los Angeles Angels,4,5,AWAY_TEAM,MLB,2017,mlb
2017-08-20,Atlanta Braves,Cincinnati Reds,8,1,HOME_TEAM,MLB,2017,mlb
2017-08-20,Houston Astros,Oakland Athletics,2,3,AWAY_TEAM,MLB,2017,mlb
2017-08-20,Minnesota Twins,Arizona Diamondbacks,12,5,HOME_TEAM,MLB,2017,mlb
2017-08-20,Kansas City Royals,Cleveland Indians,7,4,HOME_TEAM,MLB,2017,mlb
2017-08-20,Chicago Cubs,Toronto Blue Jays,6,5,HOME_TEAM,MLB,2017,mlb
2017-08-20,Texas Rangers,Chicago White Sox,2,3,AWAY_TEAM,MLB,2017,mlb
2017-08-20,Colorado Rockies,Milwaukee Brewers,4,8,AWAY_TEAM,MLB,2017,mlb
2017-08-20,San Francisco Giants,Philadelphia Phillies,2,5,AWAY_TEAM,MLB,2017,mlb
2017-08-20,San Diego Padres,Washington Nationals,1,4,AWAY_TEAM,MLB,2017,mlb
2017-08-20,Pittsburgh Pirates,St. Louis Cardinals,6,3,HOME_TEAM,MLB,2017,mlb
2017-08-21,Chicago White Sox,Minnesota Twins,7,6,HOME_TEAM,MLB,2017,mlb
2017-08-21,Chicago White Sox,Minnesota Twins,2,10,AWAY_TEAM,MLB,2017,mlb
2017-08-21,Baltimore Orioles,Oakland Athletics,7,3,HOME_TEAM,MLB,2017,mlb
2017-08-21,Pittsburgh Pirates,Los Angeles Dodgers,5,6,AWAY_TEAM,MLB,2017,mlb
2017-08-21,Cleveland Indians,Boston Red Sox,5,4,HOME_TEAM,MLB,2017,mlb
2017-08-21,New York Mets,Arizona Diamondbacks,2,3,AWAY_TEAM,MLB,2017,mlb
2017-08-21,Atlanta Braves,Seattle Mariners,5,6,AWAY_TEAM,MLB,2017,mlb
2017-08-21,Los Angeles Angels,Texas Rangers,3,5,AWAY_TEAM,MLB,2017,mlb
2017-08-21,San Francisco Giants,Milwaukee Brewers,2,0,HOME_TEAM,MLB,2017,mlb
2017-08-22,Philadelphia Phillies,Miami Marlins,8,12,AWAY_TEAM,MLB,2017,mlb
2017-08-22,Philadelphia Phillies,Miami Marlins,4,7,AWAY_TEAM,MLB,2017,mlb
2017-08-22,Baltimore Orioles,Oakland Athletics,4,6,AWAY_TEAM,MLB,2017,mlb
2017-08-22,Pittsburgh Pirates,Los Angeles Dodgers,5,8,AWAY_TEAM,MLB,2017,mlb
2017-08-22,Cincinnati Reds,Chicago Cubs,9,13,AWAY_TEAM,MLB,2017,mlb
2017-08-22,Cleveland Indians,Boston Red Sox,1,9,AWAY_TEAM,MLB,2017,mlb
2017-08-22,New York Mets,Arizona Diamondbacks,4,7,AWAY_TEAM,MLB,2017,mlb
2017-08-22,Tampa Bay Rays,Toronto Blue Jays,6,5,HOME_TEAM,MLB,2017,mlb
2017-08-22,Detroit Tigers,New York Yankees,4,13,AWAY_TEAM,MLB,2017,mlb
2017-08-22,Atlanta Braves,Seattle Mariners,4,0,HOME_TEAM,MLB,2017,mlb
2017-08-22,Houston Astros,Washington Nationals,3,4,AWAY_TEAM,MLB,2017,mlb
2017-08-22,Chicago White Sox,Minnesota Twins,1,4,AWAY_TEAM,MLB,2017,mlb
2017-08-22,Kansas City Royals,Colorado Rockies,3,2,HOME_TEAM,MLB,2017,mlb
2017-08-22,St. Louis Cardinals,San Diego Padres,4,12,AWAY_TEAM,MLB,2017,mlb
2017-08-22,Los Angeles Angels,Texas Rangers,10,1,HOME_TEAM,MLB,2017,mlb
2017-08-22,San Francisco Giants,Milwaukee Brewers,3,4,AWAY_TEAM,MLB,2017,mlb
2017-08-23,Baltimore Orioles,Oakland Athletics,8,7,HOME_TEAM,MLB,2017,mlb
2017-08-23,San Francisco Giants,Milwaukee Brewers,4,2,HOME_TEAM,MLB,2017,mlb
2017-08-23,Pittsburgh Pirates,Los Angeles Dodgers,1,0,HOME_TEAM,MLB,2017,mlb
2017-08-23,Philadelphia Phillies,Miami Marlins,8,0,HOME_TEAM,MLB,2017,mlb
2017-08-23,Cincinnati Reds,Chicago Cubs,3,9,AWAY_TEAM,MLB,2017,mlb
2017-08-23,Cleveland Indians,Boston Red Sox,1,6,AWAY_TEAM,MLB,2017,mlb
2017-08-23,New York Mets,Arizona Diamondbacks,4,2,HOME_TEAM,MLB,2017,mlb
2017-08-23,Tampa Bay Rays,Toronto Blue Jays,6,7,AWAY_TEAM,MLB,2017,mlb
2017-08-23,Detroit Tigers,New York Yankees,2,10,AWAY_TEAM,MLB,2017,mlb
2017-08-23,Atlanta Braves,Seattle Mariners,6,9,AWAY_TEAM,MLB,2017,mlb
2017-08-23,Houston Astros,Washington Nationals,6,1,HOME_TEAM,MLB,2017,mlb
2017-08-23,Chicago White Sox,Minnesota Twins,4,3,HOME_TEAM,MLB,2017,mlb
2017-08-23,Kansas City Royals,Colorado Rockies,6,4,HOME_TEAM,MLB,2017,mlb
2017-08-23,St. Louis Cardinals,San Diego Padres,6,2,HOME_TEAM,MLB,2017,mlb
2017-08-23,Los Angeles Angels,Texas Rangers,5,7,AWAY_TEAM,MLB,2017,mlb
2017-08-24,New York Mets,Arizona Diamondbacks,2,3,AWAY_TEAM,MLB,2017,mlb
2017-08-24,Philadelphia Phillies,Miami Marlins,8,9,AWAY_TEAM,MLB,2017,mlb
2017-08-24,Tampa Bay Rays,Toronto Blue Jays,2,0,HOME_TEAM,MLB,2017,mlb
2017-08-24,Detroit Tigers,New York Yankees,10,6,HOME_TEAM,MLB,2017,mlb
2017-08-24,Kansas City Royals,Colorado Rockies,2,3,AWAY_TEAM,MLB,2017,mlb
2017-08-24,Pittsburgh Pirates,Los Angeles Dodgers,2,5,AWAY_TEAM,MLB,2017,mlb
2017-08-24,Cincinnati Reds,Chicago Cubs,4,2,HOME_TEAM,MLB,2017,mlb
2017-08-24,Cleveland Indians,Boston Red Sox,13,6,HOME_TEAM,MLB,2017,mlb
2017-08-24,St. Louis Cardinals,San Diego Padres,3,4,AWAY_TEAM,MLB,2017,mlb
2017-08-24,Houston Astros,Washington Nationals,4,5,AWAY_TEAM,MLB,2017,mlb
2017-08-24,Chicago White Sox,Minnesota Twins,5,1,HOME_TEAM,MLB,2017,mlb
2017-08-24,Los Angeles Angels,Texas Rangers,0,3,AWAY_TEAM,MLB,2017,mlb
2017-08-25,Washington Nationals,New York Mets,2,4,AWAY_TEAM,MLB,2017,mlb
2017-08-25,Philadelphia Phillies,Chicago Cubs,7,1,HOME_TEAM,MLB,2017,mlb
2017-08-25,New York Yankees,Seattle Mariners,1,2,AWAY_TEAM,MLB,2017,mlb
2017-08-25,Toronto Blue Jays,Minnesota Twins,1,6,AWAY_TEAM,MLB,2017,mlb
2017-08-25,Boston Red Sox,Baltimore Orioles,3,16,AWAY_TEAM,MLB,2017,mlb
2017-08-25,Cleveland Indians,Kansas City Royals,4,0,HOME_TEAM,MLB,2017,mlb
2017-08-25,Cincinnati Reds,Pittsburgh Pirates,9,5,HOME_TEAM,MLB,2017,mlb
2017-08-25,Miami Marlins,San Diego Padres,8,6,HOME_TEAM,MLB,2017,mlb
2017-08-25,Atlanta Braves,Colorado Rockies,5,2,HOME_TEAM,MLB,2017,mlb
2017-08-25,Chicago White Sox,Detroit Tigers,3,2,HOME_TEAM,MLB,2017,mlb
2017-08-25,St. Louis Cardinals,Tampa Bay Rays,3,7,AWAY_TEAM,MLB,2017,mlb
2017-08-25,Arizona Diamondbacks,San Francisco Giants,4,3,HOME_TEAM,MLB,2017,mlb
2017-08-25,Oakland Athletics,Texas Rangers,3,1,HOME_TEAM,MLB,2017,mlb
2017-08-25,Los Angeles Angels,Houston Astros,1,2,AWAY_TEAM,MLB,2017,mlb
2017-08-25,Los Angeles Dodgers,Milwaukee Brewers,3,1,HOME_TEAM,MLB,2017,mlb
2017-08-26,New York Yankees,Seattle Mariners,6,3,HOME_TEAM,MLB,2017,mlb
2017-08-26,Toronto Blue Jays,Minnesota Twins,10,9,HOME_TEAM,MLB,2017,mlb
2017-08-26,Boston Red Sox,Baltimore Orioles,0,7,AWAY_TEAM,MLB,2017,mlb
2017-08-26,Washington Nationals,New York Mets,9,4,HOME_TEAM,MLB,2017,mlb
2017-08-26,Oakland Athletics,Texas Rangers,8,3,HOME_TEAM,MLB,2017,mlb
2017-08-26,Cincinnati Reds,Pittsburgh Pirates,0,1,AWAY_TEAM,MLB,2017,mlb
2017-08-26,Philadelphia Phillies,Chicago Cubs,2,17,AWAY_TEAM,MLB,2017,mlb
2017-08-26,Atlanta Braves,Colorado Rockies,6,7,AWAY_TEAM,MLB,2017,mlb
2017-08-26,Chicago White Sox,Detroit Tigers,3,6,AWAY_TEAM,MLB,2017,mlb
2017-08-26,Miami Marlins,San Diego Padres,2,1,HOME_TEAM,MLB,2017,mlb
2017-08-26,Cleveland Indians,Kansas City Royals,4,0,HOME_TEAM,MLB,2017,mlb
2017-08-26,St. Louis Cardinals,Tampa Bay Rays,6,4,HOME_TEAM,MLB,2017,mlb
2017-08-26,Arizona Diamondbacks,San Francisco Giants,2,1,HOME_TEAM,MLB,2017,mlb
2017-08-26,Los Angeles Angels,Houston Astros,7,6,HOME_TEAM,MLB,2017,mlb
2017-08-26,Los Angeles Dodgers,Milwaukee Brewers,0,3,AWAY_TEAM,MLB,2017,mlb
2017-08-27,New York Yankees,Seattle Mariners,10,1,HOME_TEAM,MLB,2017,mlb
2017-08-27,Toronto Blue Jays,Minnesota Twins,2,7,AWAY_TEAM,MLB,2017,mlb
2017-08-27,Cleveland Indians,Kansas City Royals,12,0,HOME_TEAM,MLB,2017,mlb
2017-08-27,Cincinnati Reds,Pittsburgh Pirates,2,5,AWAY_TEAM,MLB,2017,mlb
2017-08-27,Miami Marlins,San Diego Padres,6,2,HOME_TEAM,MLB,2017,mlb
2017-08-27,Boston Red Sox,Baltimore Orioles,1,2,AWAY_TEAM,MLB,2017,mlb
2017-08-27,Washington Nationals,New York Mets,5,6,AWAY_TEAM,MLB,2017,mlb
2017-08-27,Washington Nationals,New York Mets,5,4,HOME_TEAM,MLB,2017,mlb
2017-08-27,Philadelphia Phillies,Chicago Cubs,6,3,HOME_TEAM,MLB,2017,mlb
2017-08-27,Atlanta Braves,Colorado Rockies,0,3,AWAY_TEAM,MLB,2017,mlb
2017-08-27,Chicago White Sox,Detroit Tigers,7,1,HOME_TEAM,MLB,2017,mlb
2017-08-27,St. Louis Cardinals,Tampa Bay Rays,2,3,AWAY_TEAM,MLB,2017,mlb
2017-08-27,Los Angeles Angels,Houston Astros,5,7,AWAY_TEAM,MLB,2017,mlb
2017-08-27,Oakland Athletics,Texas Rangers,8,3,HOME_TEAM,MLB,2017,mlb
2017-08-27,Arizona Diamondbacks,San Francisco Giants,11,0,HOME_TEAM,MLB,2017,mlb
2017-08-27,Los Angeles Dodgers,Milwaukee Brewers,2,3,AWAY_TEAM,MLB,2017,mlb
2017-08-28,Baltimore Orioles,Seattle Mariners,7,6,HOME_TEAM,MLB,2017,mlb
2017-08-28,Philadelphia Phillies,Atlanta Braves,6,1,HOME_TEAM,MLB,2017,mlb
2017-08-28,Washington Nationals,Miami Marlins,11,2,HOME_TEAM,MLB,2017,mlb
2017-08-28,New York Yankees,Cleveland Indians,2,6,AWAY_TEAM,MLB,2017,mlb
2017-08-28,Toronto Blue Jays,Boston Red Sox,5,6,AWAY_TEAM,MLB,2017,mlb
2017-08-28,Chicago Cubs,Pittsburgh Pirates,6,1,HOME_TEAM,MLB,2017,mlb
2017-08-28,Kansas City Royals,Tampa Bay Rays,0,12,AWAY_TEAM,MLB,2017,mlb
2017-08-28,Colorado Rockies,Detroit Tigers,3,4,AWAY_TEAM,MLB,2017,mlb
2017-08-28,Los Angeles Angels,Oakland Athletics,3,1,HOME_TEAM,MLB,2017,mlb
2017-08-28,San Diego Padres,San Francisco Giants,0,3,AWAY_TEAM,MLB,2017,mlb
2017-08-29,Baltimore Orioles,Seattle Mariners,4,0,HOME_TEAM,MLB,2017,mlb
2017-08-29,Washington Nationals,Miami Marlins,8,3,HOME_TEAM,MLB,2017,mlb
2017-08-29,Toronto Blue Jays,Boston Red Sox,0,3,AWAY_TEAM,MLB,2017,mlb
2017-08-29,Cincinnati Reds,New York Mets,14,4,HOME_TEAM,MLB,2017,mlb
2017-08-29,Houston Astros,Texas Rangers,2,12,AWAY_TEAM,MLB,2017,mlb
2017-08-29,Milwaukee Brewers,St. Louis Cardinals,2,10,AWAY_TEAM,MLB,2017,mlb
2017-08-29,Chicago Cubs,Pittsburgh Pirates,4,1,HOME_TEAM,MLB,2017,mlb
2017-08-29,Minnesota Twins,Chicago White Sox,6,4,HOME_TEAM,MLB,2017,mlb
2017-08-29,Kansas City Royals,Tampa Bay Rays,6,2,HOME_TEAM,MLB,2017,mlb
2017-08-29,Colorado Rockies,Detroit Tigers,7,3,HOME_TEAM,MLB,2017,mlb
2017-08-29,Arizona Diamondbacks,Los Angeles Dodgers,7,6,HOME_TEAM,MLB,2017,mlb
2017-08-29,Los Angeles Angels,Oakland Athletics,8,2,HOME_TEAM,MLB,2017,mlb
2017-08-29,San Diego Padres,San Francisco Giants,6,3,HOME_TEAM,MLB,2017,mlb
2017-08-30,Philadelphia Phillies,Atlanta Braves,1,9,AWAY_TEAM,MLB,2017,mlb
2017-08-30,Philadelphia Phillies,Atlanta Braves,2,5,AWAY_TEAM,MLB,2017,mlb
2017-08-30,New York Yankees,Cleveland Indians,1,2,AWAY_TEAM,MLB,2017,mlb
2017-08-30,New York Yankees,Cleveland Indians,4,9,AWAY_TEAM,MLB,2017,mlb
2017-08-30,Milwaukee Brewers,St. Louis Cardinals,6,5,HOME_TEAM,MLB,2017,mlb
2017-08-30,Baltimore Orioles,Seattle Mariners,8,7,HOME_TEAM,MLB,2017,mlb
2017-08-30,Colorado Rockies,Detroit Tigers,2,6,AWAY_TEAM,MLB,2017,mlb
2017-08-30,Washington Nationals,Miami Marlins,4,0,HOME_TEAM,MLB,2017,mlb
2017-08-30,Toronto Blue Jays,Boston Red Sox,1,7,AWAY_TEAM,MLB,2017,mlb
2017-08-30,Cincinnati Reds,New York Mets,0,2,AWAY_TEAM,MLB,2017,mlb
2017-08-30,Houston Astros,Texas Rangers,1,8,AWAY_TEAM,MLB,2017,mlb
2017-08-30,Chicago Cubs,Pittsburgh Pirates,17,3,HOME_TEAM,MLB,2017,mlb
2017-08-30,Minnesota Twins,Chicago White Sox,11,1,HOME_TEAM,MLB,2017,mlb
2017-08-30,Kansas City Royals,Tampa Bay Rays,3,5,AWAY_TEAM,MLB,2017,mlb
2017-08-30,San Diego Padres,San Francisco Giants,5,0,HOME_TEAM,MLB,2017,mlb
2017-08-30,Arizona Diamondbacks,Los Angeles Dodgers,6,4,HOME_TEAM,MLB,2017,mlb
2017-08-30,Los Angeles Angels,Oakland Athletics,10,8,HOME_TEAM,MLB,2017,mlb
2017-08-31,Cincinnati Reds,New York Mets,7,2,HOME_TEAM,MLB,2017,mlb
2017-08-31,Houston Astros,Texas Rangers,5,1,HOME_TEAM,MLB,2017,mlb
2017-08-31,Minnesota Twins,Chicago White Sox,5,4,HOME_TEAM,MLB,2017,mlb
2017-08-31,Arizona Diamondbacks,Los Angeles Dodgers,8,1,HOME_TEAM,MLB,2017,mlb
2017-08-31,Baltimore Orioles,Toronto Blue Jays,8,11,AWAY_TEAM,MLB,2017,mlb
2017-08-31,New York Yankees,Boston Red Sox,6,2,HOME_TEAM,MLB,2017,mlb
2017-08-31,Miami Marlins,Philadelphia Phillies,2,3,AWAY_TEAM,MLB,2017,mlb
2017-08-31,Chicago Cubs,Atlanta Braves,6,2,HOME_TEAM,MLB,2017,mlb
2017-08-31,Milwaukee Brewers,Washington Nationals,6,3,HOME_TEAM,MLB,2017,mlb
2017-08-31,San Francisco Giants,St. Louis Cardinals,2,5,AWAY_TEAM,MLB,2017,mlb
2017-09-01,Detroit Tigers,Cleveland Indians,2,3,AWAY_TEAM,MLB,2017,mlb
2017-09-01,Detroit Tigers,Cleveland Indians,0,10,AWAY_TEAM,MLB,2017,mlb
2017-09-01,Chicago Cubs,Atlanta Braves,2,0,HOME_TEAM,MLB,2017,mlb
2017-09-01,Pittsburgh Pirates,Cincinnati Reds,3,7,AWAY_TEAM,MLB,2017,mlb
2017-09-01,Baltimore Orioles,Toronto Blue Jays,1,0,HOME_TEAM,MLB,2017,mlb
2017-09-01,New York Yankees,Boston Red Sox,1,4,AWAY_TEAM,MLB,2017,mlb
2017-09-01,Miami Marlins,Philadelphia Phillies,1,2,AWAY_TEAM,MLB,2017,mlb
2017-09-01,Texas Rangers,Los Angeles Angels,10,9,HOME_TEAM,MLB,2017,mlb
2017-09-01,Minnesota Twins,Kansas City Royals,6,7,AWAY_TEAM,MLB,2017,mlb
2017-09-01,Chicago White Sox,Tampa Bay Rays,1,3,AWAY_TEAM,MLB,2017,mlb
2017-09-01,Milwaukee Brewers,Washington Nationals,1,0,HOME_TEAM,MLB,2017,mlb
2017-09-01,Colorado Rockies,Arizona Diamondbacks,5,9,AWAY_TEAM,MLB,2017,mlb
2017-09-01,San Diego Padres,Los Angeles Dodgers,0,1,AWAY_TEAM,MLB,2017,mlb
2017-09-01,Seattle Mariners,Oakland Athletics,3,2,HOME_TEAM,MLB,2017,mlb
2017-09-01,San Francisco Giants,St. Louis Cardinals,6,11,AWAY_TEAM,MLB,2017,mlb
2017-09-02,New York Yankees,Boston Red Sox,5,1,HOME_TEAM,MLB,2017,mlb
2017-09-02,Houston Astros,New York Mets,12,8,HOME_TEAM,MLB,2017,mlb
2017-09-02,Houston Astros,New York Mets,4,1,HOME_TEAM,MLB,2017,mlb
2017-09-02,Chicago Cubs,Atlanta Braves,14,12,HOME_TEAM,MLB,2017,mlb
2017-09-02,San Diego Padres,Los Angeles Dodgers,6,5,HOME_TEAM,MLB,2017,mlb
2017-09-02,San Diego Padres,Los Angeles Dodgers,7,2,HOME_TEAM,MLB,2017,mlb
2017-09-02,San Francisco Giants,St. Louis Cardinals,2,1,HOME_TEAM,MLB,2017,mlb
2017-09-02,Detroit Tigers,Cleveland Indians,2,5,AWAY_TEAM,MLB,2017,mlb
2017-09-02,Pittsburgh Pirates,Cincinnati Reds,5,0,HOME_TEAM,MLB,2017,mlb
2017-09-02,Baltimore Orioles,Toronto Blue Jays,2,7,AWAY_TEAM,MLB,2017,mlb
2017-09-02,Minnesota Twins,Kansas City Royals,17,0,HOME_TEAM,MLB,2017,mlb
2017-09-02,Chicago White Sox,Tampa Bay Rays,5,4,HOME_TEAM,MLB,2017,mlb
2017-09-02,Miami Marlins,Philadelphia Phillies,10,9,HOME_TEAM,MLB,2017,mlb
2017-09-02,Milwaukee Brewers,Washington Nationals,2,3,AWAY_TEAM,MLB,2017,mlb
2017-09-02,Texas Rangers,Los Angeles Angels,4,7,AWAY_TEAM,MLB,2017,mlb
2017-09-02,Colorado Rockies,Arizona Diamondbacks,2,6,AWAY_TEAM,MLB,2017,mlb
2017-09-02,Seattle Mariners,Oakland Athletics,7,6,HOME_TEAM,MLB,2017,mlb
2017-09-03,Detroit Tigers,Cleveland Indians,1,11,AWAY_TEAM,MLB,2017,mlb
2017-09-03,Miami Marlins,Philadelphia Phillies,1,3,AWAY_TEAM,MLB,2017,mlb
2017-09-03,Pittsburgh Pirates,Cincinnati Reds,3,1,HOME_TEAM,MLB,2017,mlb
2017-09-03,Baltimore Orioles,Toronto Blue Jays,5,4,HOME_TEAM,MLB,2017,mlb
2017-09-03,Houston Astros,New York Mets,8,6,HOME_TEAM,MLB,2017,mlb
2017-09-03,Minnesota Twins,Kansas City Royals,4,5,AWAY_TEAM,MLB,2017,mlb
2017-09-03,Chicago White Sox,Tampa Bay Rays,6,2,HOME_TEAM,MLB,2017,mlb
2017-09-03,Milwaukee Brewers,Washington Nationals,7,2,HOME_TEAM,MLB,2017,mlb
2017-09-03,Chicago Cubs,Atlanta Braves,1,5,AWAY_TEAM,MLB,2017,mlb
2017-09-03,Texas Rangers,Los Angeles Angels,7,6,HOME_TEAM,MLB,2017,mlb
2017-09-03,Colorado Rockies,Arizona Diamondbacks,1,5,AWAY_TEAM,MLB,2017,mlb
2017-09-03,San Francisco Giants,St. Louis Cardinals,3,7,AWAY_TEAM,MLB,2017,mlb
2017-09-03,Seattle Mariners,Oakland Athletics,10,2,HOME_TEAM,MLB,2017,mlb
2017-09-03,San Diego Padres,Los Angeles Dodgers,6,4,HOME_TEAM,MLB,2017,mlb
2017-09-03,New York Yankees,Boston Red Sox,9,2,HOME_TEAM,MLB,2017,mlb
2017-09-04,Detroit Tigers,Kansas City Royals,6,7,AWAY_TEAM,MLB,2017,mlb
2017-09-04,New York Mets,Philadelphia Phillies,11,7,HOME_TEAM,MLB,2017,mlb
2017-09-04,Cincinnati Reds,Milwaukee Brewers,5,4,HOME_TEAM,MLB,2017,mlb
2017-09-04,Baltimore Orioles,New York Yankees,4,7,AWAY_TEAM,MLB,2017,mlb
2017-09-04,Chicago White Sox,Cleveland Indians,3,5,AWAY_TEAM,MLB,2017,mlb
2017-09-04,Colorado Rockies,San Francisco Giants,4,3,HOME_TEAM,MLB,2017,mlb
2017-09-04,Oakland Athletics,Los Angeles Angels,9,11,AWAY_TEAM,MLB,2017,mlb
2017-09-04,Pittsburgh Pirates,Chicago Cubs,12,0,HOME_TEAM,MLB,2017,mlb
2017-09-04,San Diego Padres,St. Louis Cardinals,0,2,AWAY_TEAM,MLB,2017,mlb
2017-09-04,Seattle Mariners,Houston Astros,2,6,AWAY_TEAM,MLB,2017,mlb
2017-09-04,Boston Red Sox,Toronto Blue Jays,4,10,AWAY_TEAM,MLB,2017,mlb
2017-09-04,Tampa Bay Rays,Minnesota Twins,11,4,HOME_TEAM,MLB,2017,mlb
2017-09-04,Miami Marlins,Washington Nationals,2,7,AWAY_TEAM,MLB,2017,mlb
2017-09-04,Atlanta Braves,Texas Rangers,2,8,AWAY_TEAM,MLB,2017,mlb
2017-09-04,Los Angeles Dodgers,Arizona Diamondbacks,0,13,AWAY_TEAM,MLB,2017,mlb
2017-09-05,Pittsburgh Pirates,Chicago Cubs,4,3,HOME_TEAM,MLB,2017,mlb
2017-09-05,Baltimore Orioles,New York Yankees,7,6,HOME_TEAM,MLB,2017,mlb
2017-09-05,Detroit Tigers,Kansas City Royals,13,2,HOME_TEAM,MLB,2017,mlb
2017-09-05,Boston Red Sox,Toronto Blue Jays,3,2,HOME_TEAM,MLB,2017,mlb
