home_win_rate,home_form_points,home_avg_goals_scored,home_avg_goals_conceded,home_draw_rate,away_win_rate,away_form_points,away_avg_goals_scored,away_avg_goals_conceded,away_draw_rate,h2h_home_win_rate,h2h_draw_rate,label
0.4667,1.0,4.4,4.8667,0.0,0.5333,1.5,3.3333,3.5333,0.0,0.5,0.0,1
0.5,2.0,3.3333,3.1667,0.0,0.4167,2.0,4.6667,3.8333,0.0,0.5,0.0,0
0.4444,0.5,4.5556,5.6667,0.0,0.4,1.0,3.7,3.8,0.0,0.45,0.0,1
0.2667,2.0,3.1333,5.6,0.0,0.3636,2.5,3.8182,3.9091,0.0,0.5,0.0,0
0.5455,0.5,3.8182,3.8182,0.0,0.4667,1.5,4.1333,3.8667,0.0,0.0,0.0,1
0.6,2.5,3.1333,2.9333,0.0,0.4167,1.5,4.6667,4.4167,0.0,1.0,0.0,1
0.5,1.5,5.1667,4.5833,0.0,0.7333,2.0,5.0667,3.1333,0.0,0.5,0.0,0
0.5,1.5,3.8333,3.6667,0.0,0.5333,2.0,4.4667,4.0,0.0,0.45,0.0,1
0.5625,2.5,3.0,3.3125,0.0,0.3846,1.5,4.6923,4.0769,0.0,0.45,0.0,1
0.4615,1.0,3.9231,4.0769,0.0,0.8333,1.5,6.5833,3.6667,0.0,0.45,0.0,1
0.4286,1.5,4.5,4.5,0.0,0.4615,2.0,5.0,4.1538,0.0,0.45,0.0,0
0.5,2.0,4.5833,4.3333,0.0,0.3333,1.5,3.6667,4.5833,0.0,0.45,0.0,0
0.7273,1.0,4.0909,3.3636,0.0,0.6,1.0,4.4667,4.2,0.0,1.0,0.0,1
0.6667,1.5,4.6,3.3333,0.0,0.4286,1.5,4.0714,3.4286,0.0,0.5,0.0,0
0.8125,2.5,5.0,3.0,0.0,0.5833,1.0,5.6667,5.0833,0.0,0.6667,0.0,0
0.3125,2.0,3.3125,5.4375,0.0,0.3333,2.0,3.75,4.0833,0.0,0.6667,0.0,1
0.6875,2.5,5.8125,3.75,0.0,0.5,1.5,4.375,4.625,0.0,0.6667,0.0,0
0.5,0.5,3.5,3.75,0.0,0.5,2.0,4.0625,3.625,0.0,0.0,0.0,0
0.5294,2.0,2.9412,3.5294,0.0,0.4286,1.5,4.8571,3.9286,0.0,0.0,0.0,0
0.4167,0.5,3.5,4.0833,0.0,0.4706,1.0,4.4118,4.7059,0.0,0.45,0.0,0
0.4286,1.0,3.7857,4.0,0.0,0.8462,1.5,6.3077,3.5385,0.0,0.0,0.0,0
0.4667,1.5,4.9333,4.2,0.0,0.4286,1.5,4.6429,4.6429,0.0,1.0,0.0,1
0.4,0.0,4.8,6.4,0.0,0.3846,2.0,4.5385,4.0769,0.0,0.45,0.0,1
0.2941,2.0,3.3529,5.9412,0.0,0.5385,0.5,5.3077,5.0769,0.0,0.45,0.0,1
0.3333,1.5,4.8333,6.6667,0.0,0.3333,2.5,2.8333,4.5833,0.0,0.45,0.0,1
0.4615,1.0,3.8462,3.7692,0.0,0.5625,2.5,4.5,4.0,0.0,0.0,0.0,0
0.5385,1.5,5.1538,4.3077,0.0,0.5,0.5,4.9167,5.5,0.0,0.45,0.0,0
0.5385,2.0,4.5385,4.2308,0.0,0.3077,1.0,3.6154,4.5385,0.0,1.0,0.0,0
0.5385,2.0,3.6154,3.3077,0.0,0.5,2.0,4.0833,3.5,0.0,0.45,0.0,0
0.5,1.0,2.75,4.1667,0.0,0.4167,1.5,3.5,3.75,0.0,0.45,0.0,0
0.5385,0.5,3.7692,3.6154,0.0,0.6364,2.5,3.7273,2.7273,0.0,0.45,0.0,1
0.6154,1.5,4.4615,4.3077,0.0,0.5833,1.5,5.5833,3.8333,0.0,0.45,0.0,0
0.5556,2.0,3.1111,3.3333,0.0,0.4,1.0,4.5333,4.0667,0.0,0.5,0.0,1
0.4667,1.5,3.6667,3.7333,0.0,0.7857,1.0,5.8571,3.4286,0.0,0.5,0.0,1
0.4375,1.0,4.9375,4.3125,0.0,0.4667,1.5,4.7333,4.6667,0.0,0.5,0.0,1
0.2778,1.5,3.5,6.0,0.0,0.5714,1.0,5.4286,5.1429,0.0,0.0,0.0,0
0.5385,1.5,2.7692,3.9231,0.0,0.3846,1.5,3.3077,3.6923,0.0,1.0,0.0,1
0.5,0.5,3.8571,3.9286,0.0,0.6667,2.5,4.0833,2.9167,0.0,0.0,0.0,0
0.4615,1.0,3.5385,4.0,0.0,0.4444,1.0,4.3333,4.6667,0.0,1.0,0.0,0
0.6667,1.0,3.8333,3.4167,0.0,0.4706,1.5,3.9412,3.8235,0.0,0.45,0.0,1
0.3077,1.0,4.6923,6.8462,0.0,0.3846,2.5,3.3077,4.4615,0.0,0.0,0.0,1
0.5714,2.5,4.0,3.2143,0.0,0.4615,1.5,3.9231,3.9231,0.0,1.0,0.0,0
0.6429,2.0,4.5714,4.3571,0.0,0.5385,1.0,5.5385,4.0,0.0,1.0,0.0,1
0.5714,2.0,5.2857,4.0,0.0,0.4615,0.5,4.5385,5.6154,0.0,1.0,0.0,0
0.5714,2.0,4.5714,4.2143,0.0,0.2857,1.0,3.6429,4.5714,0.0,1.0,0.0,1
0.5,1.5,4.1429,3.6429,0.0,0.5294,2.0,4.3529,4.2353,0.0,0.5,0.0,0
0.6,1.5,4.4,4.4667,0.0,0.5714,1.5,5.5714,3.8571,0.0,0.5,0.0,1
0.5,1.5,3.7857,3.8571,0.0,0.4211,0.5,4.2105,4.7895,0.0,1.0,0.0,0
0.4118,1.0,4.8824,4.4118,0.0,0.5,1.5,4.8125,4.625,0.0,0.3333,0.0,0
0.3636,0.0,4.4545,6.0,0.0,0.4286,2.0,4.3571,3.8571,0.0,0.0,0.0,1
0.5263,1.5,3.0526,3.4737,0.0,0.4375,1.5,4.625,3.9375,0.0,0.3333,0.0,0
0.4375,1.5,3.75,3.875,0.0,0.8,1.0,5.8667,3.5333,0.0,0.3333,0.0,0
0.3158,1.5,3.9474,5.8947,0.0,0.5333,1.0,5.3333,5.6,0.0,0.5,0.0,0
0.5,1.5,2.7143,3.8571,0.0,0.4286,1.5,3.2857,3.5714,0.0,0.5,0.0,1
0.6,2.5,4.2667,3.4,0.0,0.4286,1.5,4.0714,4.2143,0.0,1.0,0.0,0
0.5333,1.0,4.0667,4.0,0.0,0.6154,2.0,4.1538,3.2308,0.0,0.5,0.0,0
0.2857,1.0,4.6429,6.8571,0.0,0.4286,2.5,3.5714,4.4286,0.0,0.0,0.0,0
0.5333,2.0,4.3333,3.5333,0.0,0.5,2.0,4.2222,4.3889,0.0,0.6667,0.0,1
0.6,2.0,5.4,3.8,0.0,0.4286,0.5,4.2857,5.7143,0.0,1.0,0.0,1
0.5333,1.5,4.4,4.3333,0.0,0.3333,1.0,3.8,4.4,0.0,0.6667,0.0,0
0.6154,1.0,3.8462,3.9231,0.0,0.5,2.0,4.2778,3.8333,0.0,0.0,0.0,0
0.8667,2.0,5.6,2.9333,0.0,0.4118,1.5,4.4706,3.8824,0.0,0.45,0.0,0
0.3077,0.5,5.3846,4.6923,0.0,0.4667,1.0,4.4,5.5333,0.0,0.45,0.0,1
0.4444,1.5,4.7222,4.2222,0.0,0.4375,2.5,4.5,4.9375,0.0,0.45,0.0,1
0.5,1.0,3.2143,3.5,0.0,0.4667,2.0,3.5333,3.6,0.0,0.45,0.0,0
0.25,2.0,3.5,5.1667,0.0,0.6,2.0,5.3333,3.6667,0.0,0.45,0.0,0
0.5,1.5,4.125,3.4375,0.0,0.6875,2.0,4.8125,3.25,0.0,0.0,0.0,1
0.5455,1.5,4.0909,4.6364,0.0,0.4,1.0,4.0667,4.2667,0.0,0.45,0.0,1
0.4667,1.0,2.8,4.0667,0.0,0.4,1.5,3.4667,2.8667,0.0,0.45,0.0,1
0.6154,0.5,6.0769,4.6923,0.0,0.4375,2.0,5.5,5.625,0.0,0.3333,0.0,0
0.35,1.5,3.9,5.7,0.0,0.1538,1.5,2.8462,6.0769,0.0,0.45,0.0,0
0.5333,2.0,3.8,3.8,0.0,0.4706,1.5,4.5882,4.4706,0.0,0.45,0.0,0
0.2857,0.0,5.2857,4.7143,0.0,0.5,1.5,4.4375,5.4375,0.0,0.0,0.0,0
0.4706,2.0,3.7059,3.7059,0.0,0.4667,0.0,3.8667,5.3333,0.0,0.45,0.0,0
0.4211,1.5,4.5263,4.5789,0.0,0.4706,2.5,4.8824,4.7059,0.0,0.0,0.0,0
0.381,2.0,4.1905,5.7619,0.0,0.1429,1.5,3.1429,6.3571,0.0,1.0,0.0,1
0.5,1.0,3.1875,4.0,0.0,0.4167,1.5,3.3333,4.6667,0.0,0.45,0.0,1
0.3077,2.0,3.8462,4.9231,0.0,0.5625,1.5,5.125,3.9375,0.0,1.0,0.0,1
0.875,2.5,5.5625,2.9375,0.0,0.3889,1.0,4.3889,3.9444,0.0,1.0,0.0,0
0.4706,1.5,4.1765,3.8824,0.0,0.7059,2.0,5.1765,3.3529,0.0,0.0,0.0,0
0.5,1.5,3.8333,4.4167,0.0,0.4375,1.5,3.9375,4.0625,0.0,0.0,0.0,0
0.5625,1.0,4.1875,4.3125,0.0,0.4,2.0,3.4667,4.6667,0.0,1.0,0.0,0
0.4375,0.5,2.8125,4.0625,0.0,0.4375,2.0,3.5,2.875,0.0,0.0,0.0,1
0.6429,1.0,6.0,4.5,0.0,0.4118,1.5,5.2941,5.5882,0.0,0.5,0.0,1
0.3333,1.0,4.8667,6.5333,0.0,0.5714,1.5,4.0714,3.2857,0.0,0.45,0.0,1
0.5333,1.5,3.2667,3.4667,0.0,0.4375,2.0,3.5,3.625,0.0,1.0,0.0,0
0.5625,2.0,4.25,3.8125,0.0,0.4444,1.5,4.5556,4.8333,0.0,1.0,0.0,1
0.5,2.0,3.7778,3.6111,0.0,0.4375,0.0,3.75,5.3125,0.0,1.0,0.0,0
0.3636,1.5,4.0909,5.6818,0.0,0.2,1.5,3.2,6.0667,0.0,0.5,0.0,1
0.4706,1.0,3.0588,4.2353,0.0,0.4615,1.5,3.6923,4.3846,0.0,0.0,0.0,0
0.2857,1.5,4.0,5.0714,0.0,0.5882,2.0,5.2353,4.0588,0.0,0.5,0.0,0
0.5625,1.5,3.4375,3.3125,0.0,0.4118,1.5,3.3529,3.7647,0.0,1.0,0.0,0
0.8824,2.5,5.8824,2.8235,0.0,0.3684,1.0,4.2105,4.3158,0.0,1.0,0.0,1
0.5385,1.5,3.8462,4.3077,0.0,0.4118,1.0,3.8824,4.0588,0.0,0.5,0.0,0
0.5882,1.5,4.0588,4.1176,0.0,0.375,2.0,3.3125,4.5,0.0,1.0,0.0,1
0.4118,0.5,2.7647,4.2353,0.0,0.4706,2.5,3.7059,2.8235,0.0,0.0,0.0,0
0.6,1.0,5.7333,4.8667,0.0,0.4444,2.0,5.5556,5.3889,0.0,0.4,0.0,0
0.3125,1.0,4.75,6.625,0.0,0.6,1.5,4.3333,3.2667,0.0,0.0,0.0,0
0.45,1.5,5.0,4.65,0.0,0.4444,2.5,4.9444,5.2222,0.0,0.5,0.0,1
0.3333,0.5,5.5333,4.5333,0.0,0.4706,1.0,4.2941,5.6471,0.0,0.5,0.0,1
0.5,1.5,4.1667,3.7778,0.0,0.6667,2.0,5.0,3.3889,0.0,0.2,0.0,0
0.5,1.5,3.1111,4.1667,0.0,0.4211,1.5,5.3158,5.4211,0.0,0.45,0.0,0
0.5294,2.0,4.1176,3.8235,0.0,0.5,1.5,4.1667,5.3333,0.0,0.45,0.0,1
0.5625,1.5,4.6875,4.625,0.0,0.4737,2.5,5.1579,5.2632,0.0,0.45,0.0,0
0.8333,2.5,5.7778,2.9444,0.0,0.4118,0.0,3.5882,5.1176,0.0,1.0,0.0,1
0.5714,1.5,3.9286,4.0714,0.0,0.4286,1.5,3.6429,4.3571,0.0,0.45,0.0,0
0.5263,2.0,4.1053,3.6842,0.0,0.6316,1.5,4.8421,3.3684,0.0,0.3333,0.0,0
0.3333,1.5,4.0667,4.8667,0.0,0.5556,1.5,5.0556,4.1111,0.0,0.6667,0.0,1
0.5556,1.5,3.9444,4.2222,0.0,0.4118,2.0,3.4706,4.3529,0.0,0.8,0.0,0
0.4444,1.0,2.7778,4.1111,0.0,0.4444,2.0,3.6111,2.8333,0.0,0.3333,0.0,0
0.3529,1.0,4.5882,6.2353,0.0,0.5625,1.5,4.0625,3.1875,0.0,0.5,0.0,1
0.5882,2.0,3.3529,3.1765,0.0,0.3889,1.0,3.2222,3.6667,0.0,1.0,0.0,0
0.5882,2.0,4.8824,4.5294,0.0,0.45,2.0,5.05,5.4,0.0,1.0,0.0,1
0.5,2.0,3.9444,3.7222,0.0,0.5263,2.0,4.0526,5.1053,0.0,0.0,0.0,0
0.7895,2.0,5.6842,3.0526,0.0,0.4444,0.5,3.6667,5.0556,0.0,0.75,0.0,0
0.3125,0.5,5.1875,4.375,0.0,0.25,1.5,3.25,5.8125,0.0,0.45,0.0,1
0.8235,1.5,5.0,2.8824,0.0,0.625,1.5,4.4375,4.0,0.0,0.45,0.0,1
0.6875,2.0,4.75,3.375,0.0,0.6,1.0,4.65,3.5,0.0,0.45,0.0,0
0.5263,1.5,3.2632,4.1579,0.0,0.4,1.0,5.25,5.45,0.0,1.0,0.0,0
0.7059,1.5,5.8235,3.8235,0.0,0.5625,2.0,3.4375,3.5,0.0,0.45,0.0,0
0.8125,1.0,4.1875,2.5625,0.0,0.3333,1.5,3.4167,4.1667,0.0,0.45,0.0,1
0.5333,1.0,4.0,3.8,0.0,0.3889,0.5,3.7222,4.1111,0.0,0.0,0.0,1
0.6,2.0,3.9333,4.0,0.0,0.4,1.5,3.6,4.3333,0.0,1.0,0.0,1
0.4737,1.0,2.8421,4.0,0.0,0.4545,1.0,4.5455,4.0909,0.0,0.45,0.0,0
0.625,1.5,5.75,4.625,0.0,0.4667,2.0,3.6667,3.8667,0.0,0.45,0.0,1
0.6111,2.0,3.5,3.2778,0.0,0.4211,2.0,3.5263,2.8947,0.0,0.6667,0.0,0
0.3125,1.5,4.0,4.9375,0.0,0.4,1.0,4.0667,3.6667,0.0,0.45,0.0,1
0.7647,0.5,3.9412,2.8235,0.0,0.3846,2.0,3.6923,3.8462,0.0,0.0,0.0,0
0.5263,2.0,3.8421,3.5789,0.0,0.5,2.0,3.9,4.95,0.0,0.5,0.0,1
0.8,2.0,5.7,3.1,0.0,0.4211,0.5,3.6842,5.1053,0.0,0.8,0.0,1
0.2941,0.5,5.2353,4.5294,0.0,0.2941,2.0,3.4706,5.8235,0.0,0.0,0.0,1
0.5556,1.5,4.6111,4.8333,0.0,0.4762,2.0,5.2857,5.1429,0.0,0.5,0.0,1
0.2941,1.5,3.9412,5.1176,0.0,0.4375,1.5,4.3125,3.625,0.0,0.0,0.0,1
0.7059,2.0,5.1765,3.2353,0.0,0.5714,1.0,4.4762,3.9048,0.0,1.0,0.0,1
0.5,1.0,3.9375,3.875,0.0,0.4211,1.0,3.7895,4.0526,0.0,0.0,0.0,1
0.5625,1.5,3.8125,4.375,0.0,0.4375,1.5,4.0,4.1875,0.0,0.5,0.0,1
0.5,1.5,2.9,3.95,0.0,0.4167,1.0,4.4167,4.0833,0.0,1.0,0.0,0
0.5882,1.5,5.4706,4.5294,0.0,0.5,2.5,3.625,3.6875,0.0,0.0,0.0,1
0.6316,2.5,3.8947,3.6316,0.0,0.4,1.5,3.85,3.3,0.0,0.75,0.0,0
0.7778,1.0,4.9444,3.2778,0.0,0.6471,1.5,4.7647,4.0,0.0,0.0,0.0,1
0.7222,1.5,5.6667,3.7222,0.0,0.5294,1.5,3.3529,3.4706,0.0,1.0,0.0,0
0.55,2.0,3.5,4.15,0.0,0.381,0.5,5.1905,5.5714,0.0,1.0,0.0,0
0.7368,1.0,4.8421,3.3158,0.0,0.6667,2.0,4.7222,3.9444,0.0,0.0,0.0,0
0.2778,0.5,5.1111,4.5,0.0,0.3333,2.5,3.5,5.6667,0.0,0.0,0.0,1
0.2778,1.0,4.1667,5.3889,0.0,0.4706,2.0,4.6471,3.8824,0.0,0.0,0.0,0
0.5263,1.0,4.4211,4.7895,0.0,0.5,2.0,5.2273,4.9545,0.0,0.3333,0.0,1
0.5,1.5,3.75,3.6,0.0,0.5238,2.0,3.9048,4.8095,0.0,0.3333,0.0,0
0.7619,1.5,5.4762,3.2857,0.0,0.45,1.0,3.85,4.9,0.0,0.6667,0.0,0
0.65,3.0,3.9,3.5,0.0,0.381,1.0,3.7143,3.3333,0.0,0.8,0.0,1
0.5238,2.0,3.0952,4.0,0.0,0.3846,1.0,4.4615,4.3077,0.0,1.0,0.0,0
0.7368,1.5,5.6842,3.7368,0.0,0.5,1.5,3.3889,3.6111,0.0,1.0,0.0,1
0.5714,2.0,3.619,4.1905,0.0,0.3636,0.5,5.1818,5.5909,0.0,1.0,0.0,0
0.5556,1.0,5.2222,4.6111,0.0,0.5294,2.5,3.7647,3.5294,0.0,0.0,0.0,0
0.7778,0.5,4.5,2.7222,0.0,0.3571,1.5,3.5,4.5714,0.0,0.5,0.0,0
0.4706,0.5,3.8824,3.9412,0.0,0.45,1.5,3.85,4.0,0.0,0.0,0.0,1
0.5294,1.5,3.7059,4.7647,0.0,0.4706,2.0,4.4118,4.0588,0.0,0.3333,0.0,1
0.6667,1.5,4.9444,3.3333,0.0,0.5909,1.0,4.5,3.7727,0.0,0.5,0.0,0
0.3333,1.0,4.5,6.25,0.0,0.2353,2.5,2.8824,5.2941,0.0,0.45,0.0,1
0.6429,2.5,3.8571,3.8571,0.0,0.4444,1.5,4.4444,3.9444,0.0,0.6667,0.0,0
0.5909,2.5,3.6364,4.0909,0.0,0.4,0.5,4.15,4.75,0.0,0.3333,0.0,1
0.4444,0.5,3.6667,4.0556,0.0,0.3571,0.5,4.1429,4.4286,0.0,0.45,0.0,1
0.7895,1.0,4.5263,2.6316,0.0,0.5882,1.5,3.9412,3.0588,0.0,0.45,0.0,0
0.5789,2.0,4.4211,4.0526,0.0,0.3333,1.0,3.3333,4.6,0.0,0.45,0.0,1
0.5625,0.5,5.25,3.9375,0.0,0.5,2.5,3.5556,3.5,0.0,0.45,0.0,0
0.55,2.0,3.05,3.4,0.0,0.4667,1.5,4.6667,3.9333,0.0,1.0,0.0,0
0.5,1.0,4.45,5.05,0.0,0.5,2.5,5.125,5.4375,0.0,0.45,0.0,0
0.3077,1.0,4.3846,6.0769,0.0,0.2778,3.0,2.9444,5.1667,0.0,0.0,0.0,0
0.6667,3.0,3.7333,3.6667,0.0,0.4211,1.5,4.2632,3.8421,0.0,0.75,0.0,1
0.5652,2.5,3.5217,4.0,0.0,0.4286,1.0,4.0476,4.5714,0.0,0.25,0.0,0
0.6842,2.0,5.0,3.1579,0.0,0.4737,1.5,4.2105,3.8421,0.0,0.45,0.0,0
0.4211,0.5,3.5789,4.0,0.0,0.4,1.0,4.0667,4.2667,0.0,0.0,0.0,1
0.5882,0.5,5.5294,4.0588,0.0,0.4737,2.0,3.6842,3.8421,0.0,1.0,0.0,1
0.4375,1.5,4.3125,4.875,0.0,0.5263,1.0,4.1053,4.2105,0.0,0.45,0.0,0
0.8,1.5,4.4,2.55,0.0,0.5556,1.0,3.7778,3.0,0.0,1.0,0.0,1
0.55,1.5,4.3,4.0,0.0,0.375,1.0,3.3125,4.4375,0.0,0.0,0.0,1
0.625,2.0,4.3125,3.4375,0.0,0.5652,0.5,4.3043,3.8696,0.0,0.45,0.0,0
0.5625,1.0,4.0625,3.9375,0.0,0.3889,1.5,3.3333,4.8333,0.0,0.45,0.0,1
0.5789,1.5,5.1053,4.3684,0.0,0.375,1.5,3.75,5.0,0.0,0.45,0.0,0
0.5,2.0,4.75,5.125,0.0,0.5263,2.0,3.7895,3.5789,0.0,0.45,0.0,1
0.4706,1.5,4.6471,5.1176,0.0,0.55,2.0,3.85,3.55,0.0,0.0,0.0,0
0.5238,1.5,4.4286,4.9524,0.0,0.4706,2.0,5.0,5.3529,0.0,1.0,0.0,1
0.3571,1.5,4.5,6.0,0.0,0.2632,2.5,3.0526,5.2105,0.0,0.5,0.0,1
0.625,2.5,3.5625,3.625,0.0,0.45,1.5,4.2,3.7,0.0,0.6,0.0,1
0.7,2.0,4.9,3.0,0.0,0.45,1.0,4.0,3.8,0.0,1.0,0.0,0
0.5714,2.0,3.0,3.2381,0.0,0.4375,1.0,4.375,3.8125,0.0,1.0,0.0,0
0.4706,2.0,4.2941,4.7647,0.0,0.5,1.0,4.05,4.2,0.0,1.0,0.0,1
0.4,0.5,3.5,4.0,0.0,0.4375,1.0,4.0625,4.125,0.0,0.0,0.0,1
0.5238,1.5,4.1429,4.1905,0.0,0.4118,1.5,3.5882,4.2353,0.0,0.0,0.0,0
0.5556,0.5,5.3333,4.0,0.0,0.5,2.0,3.65,3.75,0.0,0.5,0.0,1
0.6471,2.5,4.5294,3.5882,0.0,0.5417,0.5,4.375,4.0417,0.0,1.0,0.0,0
0.5294,0.5,4.1176,4.1765,0.0,0.4211,2.0,3.5789,4.8421,0.0,0.0,0.0,1
0.6,1.5,5.3,4.35,0.0,0.3529,1.0,3.7647,5.2353,0.0,1.0,0.0,1
0.5833,2.5,3.625,4.0,0.0,0.4091,0.5,4.0455,4.6364,0.0,0.4,0.0,0
0.7619,1.5,4.2857,2.9048,0.0,0.5789,1.5,4.1053,2.9474,0.0,0.5,0.0,1
0.5,1.0,4.3182,4.8636,0.0,0.5,2.0,4.8889,5.1667,0.0,0.5,0.0,1
0.5882,2.0,3.5294,3.6471,0.0,0.4762,2.0,4.1905,3.6667,0.0,0.5,0.0,1
0.5,2.0,4.5,4.8889,0.0,0.3889,1.5,3.5,4.2778,0.0,0.45,0.0,0
0.4444,1.5,4.1111,4.6111,0.0,0.5238,1.0,3.9524,4.0476,0.0,0.5,0.0,1
0.55,1.5,4.2,3.55,0.0,0.3913,0.5,3.913,4.6957,0.0,0.45,0.0,0
0.5263,0.5,5.2105,4.0,0.0,0.5238,2.0,3.6667,3.7143,0.0,0.3333,0.0,0
0.5909,2.5,3.0455,3.0909,0.0,0.4118,1.0,4.1176,3.8235,0.0,1.0,0.0,0
0.3333,1.0,4.3333,5.8667,0.0,0.3,2.5,3.1,5.05,0.0,0.3333,0.0,0
0.7273,1.5,4.0909,3.1818,0.0,0.6,1.5,4.35,2.8,0.0,0.3333,0.0,0
0.5455,1.5,4.1818,4.0909,0.0,0.75,2.5,5.5625,3.5,0.0,0.45,0.0,0
0.5714,1.5,5.1429,4.3333,0.0,0.3889,1.5,3.7778,5.0556,0.0,0.5,0.0,0
0.381,0.0,3.381,4.0952,0.0,0.4706,1.5,4.1765,3.9412,0.0,0.0,0.0,1
0.4286,2.0,5.0476,4.8571,0.0,0.5263,2.0,4.7895,4.8947,0.0,0.45,0.0,0
0.7727,1.0,5.2727,3.1364,0.0,0.4737,0.5,4.5263,4.6842,0.0,0.6667,0.0,0
0.5556,1.5,3.4444,3.7222,0.0,0.45,2.0,3.6,4.75,0.0,0.6667,0.0,0
0.7143,2.5,5.0,2.9048,0.0,0.5714,1.5,4.1429,2.9048,0.0,0.45,0.0,0
0.375,1.5,4.5,5.6875,0.0,0.5,3.0,4.6667,4.2778,0.0,0.5,0.0,1
0.5263,2.5,4.7895,4.6842,0.0,0.3684,1.0,3.3684,4.5789,0.0,1.0,0.0,1
0.3636,0.0,3.5,4.2273,0.0,0.3125,1.5,3.6875,4.5,0.0,0.45,0.0,1
0.6667,2.5,4.4444,3.5,0.0,0.2857,2.0,3.0952,5.1429,0.0,0.75,0.0,0
0.3333,2.0,4.3889,6.0,0.0,0.4286,0.5,3.8571,3.9524,0.0,0.45,0.0,0
0.4211,1.0,3.9474,4.5263,0.0,0.5,1.5,3.6818,3.9091,0.0,0.45,0.0,1
0.5652,1.5,4.2609,4.1304,0.0,0.7059,2.0,5.5294,3.6471,0.0,1.0,0.0,0
0.55,1.0,5.35,4.0,0.0,0.3684,1.5,3.7895,5.0526,0.0,0.45,0.0,1
0.5625,0.5,4.5,4.1875,0.0,0.5455,1.5,3.9091,3.9091,0.0,0.45,0.0,1
0.5,0.5,4.0556,4.1667,0.0,0.3684,2.0,3.3158,3.7895,0.0,0.45,0.0,0
0.5714,1.5,4.1429,3.381,0.0,0.375,0.5,3.75,4.625,0.0,1.0,0.0,0
0.5,2.0,4.55,5.0,0.0,0.4,1.5,3.75,4.35,0.0,0.5,0.0,0
0.7826,1.0,5.1304,3.0435,0.0,0.45,0.5,4.35,4.55,0.0,0.75,0.0,0
0.4545,2.5,5.0455,4.8182,0.0,0.5,1.5,4.75,4.9,0.0,1.0,0.0,1
0.3478,0.0,3.5652,4.3913,0.0,0.3529,2.0,3.9412,4.5294,0.0,0.0,0.0,0
0.7273,2.5,5.0,2.7727,0.0,0.5455,1.5,3.9545,3.0,0.0,1.0,0.0,0
0.4,1.0,4.0,4.9,0.0,0.5217,1.5,4.0435,3.9565,0.0,0.0,0.0,0
0.5789,1.5,3.4211,3.6316,0.0,0.4286,2.0,3.5238,4.6667,0.0,0.75,0.0,1
0.6842,3.0,4.3158,3.3684,0.0,0.2727,1.5,3.0,5.0,0.0,0.8,0.0,1
0.3529,1.0,4.7059,6.0,0.0,0.5263,3.0,5.0,4.4737,0.0,0.3333,0.0,1
0.3684,2.0,4.5263,5.8421,0.0,0.4091,0.0,3.8182,4.0909,0.0,1.0,0.0,0
0.5833,1.5,4.3333,4.0417,0.0,0.6667,1.5,5.3333,3.7778,0.0,1.0,0.0,1
0.5909,2.0,4.1818,3.3182,0.0,0.36,0.5,3.68,4.64,0.0,1.0,0.0,1
0.5263,1.0,4.0526,4.0,0.0,0.35,1.5,3.2,3.8,0.0,1.0,0.0,0
0.5238,1.0,5.2381,4.0,0.0,0.4,1.5,3.8,4.95,0.0,0.0,0.0,1
0.5294,0.5,4.7647,4.5294,0.0,0.5652,2.0,4.1739,4.1304,0.0,0.0,0.0,1
0.3333,1.0,4.8889,6.2222,0.0,0.55,3.0,5.25,4.65,0.0,0.25,0.0,0
0.7917,1.5,5.0,2.9167,0.0,0.4286,0.5,4.1429,4.4286,0.0,0.8,0.0,1
0.4348,2.5,5.087,5.0,0.0,0.5238,1.5,4.9524,4.9524,0.0,0.5,0.0,0
0.55,1.0,3.4,3.65,0.0,0.4545,2.0,3.5455,4.5909,0.0,0.6,0.0,1
0.7391,2.5,4.913,2.7391,0.0,0.5217,1.0,3.8696,3.0,0.0,1.0,0.0,1
0.5238,2.0,4.4762,4.8571,0.0,0.381,1.5,3.6667,4.2857,0.0,0.6667,0.0,0
0.65,2.5,4.15,3.6,0.0,0.3043,1.5,3.2174,4.8261,0.0,0.6667,0.0,0
0.5,0.5,4.7222,5.1111,0.0,0.5833,2.5,4.625,4.125,0.0,0.0,0.0,1
0.4286,1.0,4.1905,4.8095,0.0,0.5,1.5,4.0,4.125,0.0,0.5,0.0,0
0.375,0.5,3.4583,4.2083,0.0,0.3333,2.0,3.7222,4.3333,0.0,0.5,0.0,0
0.5652,2.0,4.0,3.3913,0.0,0.36,1.0,3.56,4.6,0.0,0.6667,0.0,1
0.4,2.5,4.4,5.6,0.0,0.3913,0.0,3.6957,4.0,0.0,1.0,0.0,0
0.56,1.5,4.24,4.0,0.0,0.6842,1.5,5.2105,3.6842,0.0,0.6667,0.0,1
0.5,1.0,5.0909,3.9545,0.0,0.4286,2.0,3.7619,4.8095,0.0,0.0,0.0,0
0.55,1.5,4.25,3.9,0.0,0.3333,1.0,3.1429,4.0,0.0,1.0,0.0,0
0.5263,1.5,3.6842,3.4737,0.0,0.4545,1.0,4.4545,4.3636,0.0,0.45,0.0,0
0.76,1.0,4.92,3.24,0.0,0.4762,2.0,3.9524,3.8095,0.0,0.45,0.0,0
0.5417,1.5,3.9167,3.5417,0.0,0.4091,1.5,3.6818,4.9545,0.0,0.45,0.0,1
